,Datetime,Tweet Id,Text
0,2021-02-19 23:59:59+00:00,1362914863396253698,"99% of the comments - BTS

anyways, I recommend listening to Crystal Snow by BTS https://t.co/ekW5jDyzsX"
1,2021-02-19 23:59:59+00:00,1362914861940805632,面白かったしめっちゃきびしかったけどきっとじゅんちゃん相手だともっと優しく教えてるんだろうなぁと思うとIIやにやしちゃう。
2,2021-02-19 23:59:59+00:00,1362914861706059779,@mermaid_daisy Fill a bowl with soap and water and it will be far easier.
3,2021-02-19 23:59:59+00:00,1362914861336952833,"Had a TON of fun with this hunt, thank you to everyone that joined us through this rollercoaster of a hunt 💜

Marked Shiny Beldum Hunt
-In the Hail
-No weather manipulators
-No Heal Pulse
-NO MASTERBALL

Hope y'all enjoy the recap of this crazy hunt 😁

▶https://t.co/oEnk0TJqr9 https://t.co/Q99fvKvlRN"
4,2021-02-19 23:59:59+00:00,1362914860795846656,"@sexy_robotnik @beans_n_bops @nice_learning @BobooTobian @yagigote @IBeetman @velma__fan @Christie_Malry @a_bonarlaw @velma_fan @phuketamine @EGattignolo @Starscape14 @JBonniego @make_it_snow @achtung_maybe @TheClickPit @FalklandsWars @Jimmy_z_loser @BillEllson @TerryNPirates @Jockamo13 @GillAmbrose2 @hidIive @IDroveABMW @WillowVane @ProudRepubUSA1 @jarheadbinks @Skrrt__Vonnegut @ChrisTweetsLLC @forpush @TheSuperTagCrew @scrueggs @brandocalriss11 @Genki_Slime @pazsalamshaanti @posting @Patriotgamer45 @ANorhawitz @the_antrik @Jacobkeeler5 @tedcruz @irishgal53 @DropDeadFred_10 @solidarity1986 @JimDavisPhilly Fuck the old folks? Oh fo sho. 

But won't somebody please tHinK aBoUt ThA cHiLdReN!

https://t.co/nAg71izjie"
5,2021-02-19 23:59:59+00:00,1362914860347117573,"Sonic Bacon Cheesburger Toaster w/ fries and a sweet tea EZ Ice. Pro tip, you get way more drink if you tell them EZ Ice. @emily_black17 @LittleDicky__ https://t.co/O62RmsPHh3"
6,2021-02-19 23:59:58+00:00,1362914859533402114,"@MarkHertling It was more than “Ill considered “! People dying daily no power, no water and politicians sitting on their butts. There is NO excuse or attempt to justify his actions by lying! He should have stayed and used his “power” and influence to get as much side to Texans as possible."
7,2021-02-19 23:59:58+00:00,1362914858774200325,"@tedcruz There will be another freeze up at some point and be ready with this: generate emergency elec with a car with a wheel removed and a generator head: https://t.co/YNnlsmxrWD Obviously, advanced preparation needed."
8,2021-02-19 23:59:58+00:00,1362914857691926529,"@GregAbbott_TX God job, we had no winter issues in previous years with ice and snow and now we do. Something is not right. Thant you for pursuing this outrage."
9,2021-02-19 23:59:58+00:00,1362914857151057921,"@PsychoRequiem Since we had snow all classes have been online and instead of lecturing online they decided to just give us work so I hurried up and did that💀 I still need to study for an exam but I'll do that later 😭
ATTENTION SPAN?! THE ANIME IS SO GOOD LIKE OMGGG"
10,2021-02-19 23:59:58+00:00,1362914856660328448,With all this snow there’s a white person jogging somewhere in the city rn
11,2021-02-19 23:59:57+00:00,1362914855578083329,@MSw_snow 비와서 더추운것같기도!!
12,2021-02-19 23:59:57+00:00,1362914855519473665,@shawnsstream Ice cream sundae #VoteShawnMendes #KCA
13,2021-02-19 23:59:57+00:00,1362914855427203075,@TepiZep @AprilDRyan I have a poodle. Dog absolutely loves the snow.
14,2021-02-19 23:59:57+00:00,1362914853871058945,Example twitter weather data  02:00 -0.8 91 pct 0.0 N
15,2021-02-19 23:59:57+00:00,1362914852130353156,"@shimmeryshadows What does it matter what the weather is like.
You're going to eat it inside aren't you?"
16,2021-02-19 23:59:56+00:00,1362914851299995669,@MrPaulGroom Let your body get used to it and it’ll be falling off you! Just remember that calories still count and drink a lot of water!
17,2021-02-19 23:59:56+00:00,1362914850834317312,@snow_0130 冷凍したら味落ちるかもです！笑笑
18,2021-02-19 23:59:56+00:00,1362914850519715840,LOVEジャンキー、3:42からのソロパートに言葉に出来ないくらい最高な4人の魅力がどんどんどーんって来るから欲を言えばフルでどうぞ
19,2021-02-19 23:59:56+00:00,1362914849219485696,"@marimoazelyn あ、はい。同一人物ですf(´ω｀;)
せっかく楽しんでプレイしてるところに茶々いれるのは配信者さんに失礼かなー上から目線で偉そうかなーと思いつつも突っ込んでしまい💦　無事クリアできてよかったです！

これからものんびり、あせらず楽しんでプレイしてみてください☺️"
20,2021-02-19 23:59:56+00:00,1362914848997330945,i am going to play OW2 for the weather
21,2021-02-19 23:59:56+00:00,1362914848724705281,"#freethemall
“Dying of cold”: ICE detainees freezing in southern prisons https://t.co/8HUXzm6rxw by @AlleenBrown"
22,2021-02-19 23:59:56+00:00,1362914848506580998,@taliasucksss @tedcruz There was nothing anyone could do. Everything off. If power off in the whole city then the power off in the governor office too. That's why I'm saying it doesn't make sense. If anything blame biden for not providing aid
23,2021-02-19 23:59:56+00:00,1362914848078770176,"@KyleKulinski @justicedems Kyle, congrats on starting an organization that is now fighting for the nomination of Neera Tanden!  You must be proud.  You should have thrown Alexandria Rojas out on her ass when she threatened you.  We all see now this is all about her. Her power."
24,2021-02-19 23:59:56+00:00,1362914847457873921,@Archiebonker @JetsCentric Tough to be great with 3:40 seconds of ice time. Thought he was doing alright the other games he played.
25,2021-02-19 23:59:55+00:00,1362914846661103616,Academia Power Fit https://t.co/ZM5iIYYUJa https://t.co/kwa5NwbTAG
26,2021-02-19 23:59:55+00:00,1362914846241529864,"@thekjgeorge @INCIndia @INCKarnataka @INCSarvagna PLEASE add some Water Plant or any shop to avoid people making our streets/road untidy and unhygenic, please #help remove #BlackSpot,#garbagethrowing near parijatha school.... Add 2 more cameras and additional street lights to get rid of unhealthy and unhygenic environment.."
27,2021-02-19 23:59:55+00:00,1362914845574664193,"@Tobi_Is_Fab Glad you got power back and that it looks like warmer weather is on it's way.  Hope a good time is had with your bro' &amp; fiancee.  

Didn't think about the power outage thing . . . maybe I should visit them then and I can bring the food? ! ?  😂"
28,2021-02-19 23:59:55+00:00,1362914845302038537,"@your_exbby thanks u too, don't forget to drink a lot of water and happy weekend!"
29,2021-02-19 23:59:55+00:00,1362914845138518020,"@H_MitchellPhoto @SenTedCruz If my parents had left behind any of our animals to freeze to death when I was a teen, I'd have screamed my head off. Not only is @SenTedCruz an person who lacks empathy, his wife and kids are as well."
30,2021-02-19 23:59:55+00:00,1362914843649572864,"7 / The real question is - “Do we now have the political will to make these investments and adapt + harden our power, water and telecom systems against severe weather events?” @JesseJenkins @MichaelEWebber @joshdr83"
31,2021-02-19 23:59:55+00:00,1362914843615850498,@TonyBrunoShow @HillaryClinton I didn’t vote for her either. I regretted it in the first three months. As a member of Maralago I was impressed to be close to ultimate power but as w/all things Trump it was smoke &amp; mirrors &amp; lies. It was a con on a grand scale &amp; the courts will have to clean up the carnage.
32,2021-02-19 23:59:54+00:00,1362914842844176385,"@satscribe @Gemalogical @atxwxgirl Agreed. We obviously need to look at this very deeply, I am skeptical about a motive until we have some more data. No one should have been without power for days."
33,2021-02-19 23:59:54+00:00,1362914841657245698,@sujayjaswa Fauci doesn’t decide what defines normal for the millions of U.S. citizens. Rational common sense folks don’t need a human weather vane to know which way the wind blows in their lives.
34,2021-02-19 23:59:54+00:00,1362914841221091333,"@rebeccawilk0 People use water

Wtf"
35,2021-02-19 23:59:54+00:00,1362914840218456068,@TonyReali 1/5 of all fresh water on earth. 😮
36,2021-02-19 23:59:53+00:00,1362914837882425355,@firelorddany Imagine they made Sokka a water bender instead- Id literally cry
37,2021-02-19 23:59:53+00:00,1362914837706104833,"@neilwrites @CBadcock @Raf_Epstein She did, stop patronising, your choice of illustration was crap. ""Here is the graph showing that when the tap is turned off, no water flows from it anymore"" really? Wow! Incredible! Only interesting info in the article is that FB contrib to news site traffic went from 15% to 5%"
38,2021-02-19 23:59:53+00:00,1362914836074680325,@Moleesh @MoussaMakarfi Bottle water Guy lolz
39,2021-02-19 23:59:52+00:00,1362914834044477441,@TheNotoriousHPB @JMillerOcuin Be one with the ice and snow.
40,2021-02-19 23:59:52+00:00,1362914832605970434,While the snow flies let’s think summer at the farmers market where DPW held 4 trash to treasure events over the last two years. We want to see your pictures from the treasures you took out of the containers. Pictured here is a dry sink that was re-done from our very first event. https://t.co/PZZVwm6gDF
41,2021-02-19 23:59:52+00:00,1362914831238639631,"I just realised we are never going to see bloopers of the ice skating and yoga scenes, I may cry"
42,2021-02-19 23:59:51+00:00,1362914826452930560,@CarellaJoe @BaltimoreDPW Storage of treated water.  Baltimore’s water is freshwater sourced from the Gunpowder &amp; Patapsco so desalination (in terms of salt removal)  is not necessary.
43,2021-02-19 23:59:50+00:00,1362914826293448705,"@bskousen @0xPolygon @mcuban @mcuban has already been keeping an eye on #matic 
It's time for people to realise the L2 power!!!"
44,2021-02-19 23:59:50+00:00,1362914825672744963,"After a week of below freezing temps, an ice storm, not one, not two, but THREE busted water pipes. One being the main. In the frick fracking south.

I really needed this 😭😭"
45,2021-02-19 23:59:50+00:00,1362914825442058243,@DanRather I'm so sorry for your inconvenience.  I guess this is the first time you've lost power and need some sympathy.  Well FU. There r whole states w/o power and its called mother nature. Not the governments fault
46,2021-02-19 23:59:49+00:00,1362914821017137154,"@Lightroom Shoot, shoot, then shoot some more. Go out in good weather and bad.  Look at your shots and ask how you’d do it differently.  Then go out and reshoot it better the next time."
47,2021-02-19 23:59:49+00:00,1362914820509470720,@kiwikamikaze She has found the flowery miracle with the power of perseverance! A fantastic rainbow fanart piece 🌈✨🌺
48,2021-02-19 23:59:49+00:00,1362914820119552000,@TheMigoze Greatest country on the world (supposedly) can’t handle some frozen water lolololol
49,2021-02-19 23:59:49+00:00,1362914820102701061,garcia and monty together &gt;&gt;&gt; the power they hold
50,2021-02-19 23:59:49+00:00,1362914819909779456,"kmfsl but ima just freeze it, cause nah.. i work toma😩"
51,2021-02-19 23:59:49+00:00,1362914819674791943,"✍ 
人生は公平ではない。そのことに慣れよう。"
52,2021-02-19 23:59:49+00:00,1362914819511304193,"From this week's American College of Allergy, Asthma and Immunology:  Despite this week's snow, spring is just around the corner.

https://t.co/lCCK5uF4T9"
53,2021-02-19 23:59:48+00:00,1362914817665720322,what’s next… sokka being a water bender?! 😵‍💫 https://t.co/ZfakG1DhTX
54,2021-02-19 23:59:48+00:00,1362914816155869184,@1der_Mom @CavasinTracey @CNN What would they have done if they had succeeded from the US 🙄 All 50 states have donated food and water and other necessities to them because their own state hasn't done squat.
55,2021-02-19 23:59:48+00:00,1362914815455481860,@crfcxsta HAYLANDER COMÉDIA ROUBAMO O TEUS ICE MEU PIRU NA SUA BOCA DERRETE IGUAL CHOCOLATEEE
56,2021-02-19 23:59:48+00:00,1362914813995802625,"Are YOU getting this Friday evening snow? If so, send pics or a report on how much! Thanks. https://t.co/brtS498vAy"
57,2021-02-19 23:59:47+00:00,1362914813337350144,Freeze Corleone https://t.co/Kj8J0Kg0fQ
58,2021-02-19 23:59:47+00:00,1362914813106675712,"When you call my name
It's like a little prayer
I'm down on my knees
I want to take you ~there~
In the midnight hour
I can feel ~your power~
Just like a prayer
You know I'll take you ~there~ https://t.co/ltI95q4uJE"
59,2021-02-19 23:59:47+00:00,1362914812653633541,"Piles of snow outside, -8C feels like -14C … but like a good Canadian🍁 , FIRE UP THE BARBECUE! https://t.co/IR1P7Q42nL"
60,2021-02-19 23:59:47+00:00,1362914812150251520,Snow Manの順位が下がってしまった…
61,2021-02-19 23:59:47+00:00,1362914810590072837,My bestie and her beautiful girl enjoyed some fun in the snow with us. #SnowDay2021 https://t.co/jmsYsJnT0v
62,2021-02-19 23:59:47+00:00,1362914810250162176,"""You spill into my heart my heart like a snow"" - an indirect confession. You know who is it. 😏👍 https://t.co/l1zIORhV7e"
63,2021-02-19 23:59:47+00:00,1362914810011254790,@AnthonyFarnell @StormWeatherDog My employer won’t even allow me to bring my kid in on a snow day...and it’s a school!
